case_id,activity,timestamp,company,region,material_group,payment_term,variant
d9163b31-8730-40b5-b5c4-43b88b3128da,Create Delivery,2024-11-27 19:53:14,Drystone Australia Ltd,Asia-Pacific,Agriculture,90 days from date of invoice,standard_path
d9163b31-8730-40b5-b5c4-43b88b3128da,Create Shipment,2024-11-30 14:31:20,Drystone Australia Ltd,Asia-Pacific,Agriculture,90 days from date of invoice,standard_path
d9163b31-8730-40b5-b5c4-43b88b3128da,Issue Goods,2024-12-03 20:53:02,Drystone Australia Ltd,Asia-Pacific,Agriculture,90 days from date of invoice,standard_path
d9163b31-8730-40b5-b5c4-43b88b3128da,Create Invoice,2024-12-05 20:42:13,Drystone Australia Ltd,Asia-Pacific,Agriculture,90 days from date of invoice,standard_path
d9163b31-8730-40b5-b5c4-43b88b3128da,Clear Invoice,2024-12-08 19:32:08,Drystone Australia Ltd,Asia-Pacific,Agriculture,90 days from date of invoice,standard_path
4d0efdcf-4cc0-4883-ba66-8f22b909836e,Receive Purchase Order,2024-08-06 00:00:00,Drystone Ireland Ltd,Europe,Building Materials,30 days from date of invoice,standard_path
4d0efdcf-4cc0-4883-ba66-8f22b909836e,Create Sales Order,2024-08-06 05:55:41,Drystone Ireland Ltd,Europe,Building Materials,30 days from date of invoice,standard_path
4d0efdcf-4cc0-4883-ba66-8f22b909836e,Create Delivery,2024-08-06 12:26:52,Drystone Ireland Ltd,Europe,Building Materials,30 days from date of invoice,standard_path
4d0efdcf-4cc0-4883-ba66-8f22b909836e,Create Shipment,2024-08-07 11:56:55,Drystone Ireland Ltd,Europe,Building Materials,30 days from date of invoice,standard_path
4d0efdcf-4cc0-4883-ba66-8f22b909836e,Issue Goods,2024-08-07 22:25:28,Drystone Ireland Ltd,Europe,Building Materials,30 days from date of invoice,standard_path
4d0efdcf-4cc0-4883-ba66-8f22b909836e,Create Invoice,2024-08-07 23:53:24,Drystone Ireland Ltd,Europe,Building Materials,30 days from date of invoice,standard_path
4d0efdcf-4cc0-4883-ba66-8f22b909836e,Clear Invoice,2024-08-09 04:25:35,Drystone Ireland Ltd,Europe,Building Materials,30 days from date of invoice,standard_path
1f23f04a-55e5-4a08-b0a0-ae884601fe28,Receive Purchase Order,2025-02-12 00:00:00,Drystone Belgium NV,Europe,Power Tools,60 days from date of invoice,rejected_order
1f23f04a-55e5-4a08-b0a0-ae884601fe28,Create Sales Order,2025-02-13 12:39:31,Drystone Belgium NV,Europe,Power Tools,60 days from date of invoice,rejected_order
1f23f04a-55e5-4a08-b0a0-ae884601fe28,Reject Sales Order,2025-02-14 09:33:05,Drystone Belgium NV,Europe,Power Tools,60 days from date of invoice,rejected_order
971f0ece-281a-4a32-8593-e425352610bf,Receive Purchase Order,2024-06-16 00:00:00,Drystone Australia Ltd,Asia-Pacific,Agriculture,30 days from date of invoice,standard_path
971f0ece-281a-4a32-8593-e425352610bf,Create Sales Order,2024-06-16 11:35:22,Drystone Australia Ltd,Asia-Pacific,Agriculture,30 days from date of invoice,standard_path
971f0ece-281a-4a32-8593-e425352610bf,Create Delivery,2024-06-17 10:25:29,Drystone Australia Ltd,Asia-Pacific,Agriculture,30 days from date of invoice,standard_path
971f0ece-281a-4a32-8593-e425352610bf,Create Shipment,2024-06-21 10:58:40,Drystone Australia Ltd,Asia-Pacific,Agriculture,30 days from date of invoice,standard_path
971f0ece-281a-4a32-8593-e425352610bf,Issue Goods,2024-06-24 02:41:52,Drystone Australia Ltd,Asia-Pacific,Agriculture,30 days from date of invoice,standard_path
971f0ece-281a-4a32-8593-e425352610bf,Create Invoice,2024-06-26 03:00:17,Drystone Australia Ltd,Asia-Pacific,Agriculture,30 days from date of invoice,standard_path
971f0ece-281a-4a32-8593-e425352610bf,Clear Invoice,2024-06-28 11:09:18,Drystone Australia Ltd,Asia-Pacific,Agriculture,30 days from date of invoice,standard_path
34620c11-41c0-46b9-8500-a22cdd6dc6f5,Receive Purchase Order,2024-08-24 00:00:00,Drystone Belgium NV,Europe,Safety equipment,60 days from date of invoice,standard_path
34620c11-41c0-46b9-8500-a22cdd6dc6f5,Create Sales Order,2024-08-24 10:44:20,Drystone Belgium NV,Europe,Safety equipment,60 days from date of invoice,standard_path
34620c11-41c0-46b9-8500-a22cdd6dc6f5,Create Delivery,2024-08-25 13:18:37,Drystone Belgium NV,Europe,Safety equipment,60 days from date of invoice,standard_path
34620c11-41c0-46b9-8500-a22cdd6dc6f5,Create Shipment,2024-08-28 17:41:01,Drystone Belgium NV,Europe,Safety equipment,60 days from date of invoice,standard_path
34620c11-41c0-46b9-8500-a22cdd6dc6f5,Issue Goods,2024-09-03 21:37:30,Drystone Belgium NV,Europe,Safety equipment,60 days from date of invoice,standard_path
34620c11-41c0-46b9-8500-a22cdd6dc6f5,Create Invoice,2024-09-05 23:31:41,Drystone Belgium NV,Europe,Safety equipment,60 days from date of invoice,standard_path
34620c11-41c0-46b9-8500-a22cdd6dc6f5,Clear Invoice,2024-09-07 13:26:55,Drystone Belgium NV,Europe,Safety equipment,60 days from date of invoice,standard_path
bb94c4d9-a675-4bb1-891e-83ec8f88fb12,Receive Purchase Order,2025-02-11 00:00:00,Drystone Mexico Inc,Americas,Power Tools,60 days from date of invoice,delivery_block
bb94c4d9-a675-4bb1-891e-83ec8f88fb12,Create Sales Order,2025-02-11 11:50:12,Drystone Mexico Inc,Americas,Power Tools,60 days from date of invoice,delivery_block
bb94c4d9-a675-4bb1-891e-83ec8f88fb12,Deactivate Delivery Block,2025-02-12 23:07:49,Drystone Mexico Inc,Americas,Power Tools,60 days from date of invoice,delivery_block
bb94c4d9-a675-4bb1-891e-83ec8f88fb12,Create Delivery,2025-02-14 21:13:23,Drystone Mexico Inc,Americas,Power Tools,60 days from date of invoice,delivery_block
bb94c4d9-a675-4bb1-891e-83ec8f88fb12,Create Shipment,2025-02-17 10:43:06,Drystone Mexico Inc,Americas,Power Tools,60 days from date of invoice,delivery_block
bb94c4d9-a675-4bb1-891e-83ec8f88fb12,Issue Goods,2025-02-18 16:59:43,Drystone Mexico Inc,Americas,Power Tools,60 days from date of invoice,delivery_block
bb94c4d9-a675-4bb1-891e-83ec8f88fb12,Create Invoice,2025-02-19 22:58:50,Drystone Mexico Inc,Americas,Power Tools,60 days from date of invoice,delivery_block
bb94c4d9-a675-4bb1-891e-83ec8f88fb12,Clear Invoice,2025-02-21 01:11:42,Drystone Mexico Inc,Americas,Power Tools,60 days from date of invoice,delivery_block
bf8a1ff6-ad2b-4bcf-8123-d618fc63fe6e,Receive Purchase Order,2024-07-24 00:00:00,Drystone US Inc,Americas,Fasteners,45 days from date of invoice,standard_path
bf8a1ff6-ad2b-4bcf-8123-d618fc63fe6e,Create Sales Order,2024-07-24 06:28:47,Drystone US Inc,Americas,Fasteners,45 days from date of invoice,standard_path
bf8a1ff6-ad2b-4bcf-8123-d618fc63fe6e,Create Delivery,2024-07-24 11:34:48,Drystone US Inc,Americas,Fasteners,45 days from date of invoice,standard_path
bf8a1ff6-ad2b-4bcf-8123-d618fc63fe6e,Create Shipment,2024-07-25 00:24:06,Drystone US Inc,Americas,Fasteners,45 days from date of invoice,standard_path
bf8a1ff6-ad2b-4bcf-8123-d618fc63fe6e,Issue Goods,2024-07-25 12:11:03,Drystone US Inc,Americas,Fasteners,45 days from date of invoice,standard_path
bf8a1ff6-ad2b-4bcf-8123-d618fc63fe6e,Create Invoice,2024-07-26 12:59:36,Drystone US Inc,Americas,Fasteners,45 days from date of invoice,standard_path
bf8a1ff6-ad2b-4bcf-8123-d618fc63fe6e,Clear Invoice,2024-07-27 18:18:08,Drystone US Inc,Americas,Fasteners,45 days from date of invoice,standard_path
cb5c32c8-6e39-4033-b7d1-a64a901a73e7,Receive Purchase Order,2024-06-27 00:00:00,Drystone Australia Ltd,Asia-Pacific,Fasteners,30 days from date of invoice,standard_path
cb5c32c8-6e39-4033-b7d1-a64a901a73e7,Create Sales Order,2024-06-28 03:25:08,Drystone Australia Ltd,Asia-Pacific,Fasteners,30 days from date of invoice,standard_path
cb5c32c8-6e39-4033-b7d1-a64a901a73e7,Create Delivery,2024-06-28 18:05:31,Drystone Australia Ltd,Asia-Pacific,Fasteners,30 days from date of invoice,standard_path
cb5c32c8-6e39-4033-b7d1-a64a901a73e7,Create Shipment,2024-07-02 14:23:14,Drystone Australia Ltd,Asia-Pacific,Fasteners,30 days from date of invoice,standard_path
cb5c32c8-6e39-4033-b7d1-a64a901a73e7,Issue Goods,2024-07-04 22:52:07,Drystone Australia Ltd,Asia-Pacific,Fasteners,30 days from date of invoice,standard_path
cb5c32c8-6e39-4033-b7d1-a64a901a73e7,Create Invoice,2024-07-06 19:09:03,Drystone Australia Ltd,Asia-Pacific,Fasteners,30 days from date of invoice,standard_path
cb5c32c8-6e39-4033-b7d1-a64a901a73e7,Clear Invoice,2024-07-07 09:09:59,Drystone Australia Ltd,Asia-Pacific,Fasteners,30 days from date of invoice,standard_path
df181f9e-cb71-4be0-bd56-cc4d9973ec13,Receive Purchase Order,2024-04-17 00:00:00,Drystone Deutschland GmbH,Europe,Agriculture,90 days from date of invoice,material_change_path
df181f9e-cb71-4be0-bd56-cc4d9973ec13,Create Sales Order,2024-04-17 08:08:46,Drystone Deutschland GmbH,Europe,Agriculture,90 days from date of invoice,material_change_path
df181f9e-cb71-4be0-bd56-cc4d9973ec13,Change Material in Sales Order,2024-04-18 13:16:06,Drystone Deutschland GmbH,Europe,Agriculture,90 days from date of invoice,material_change_path
df181f9e-cb71-4be0-bd56-cc4d9973ec13,Create Delivery,2024-04-19 20:09:29,Drystone Deutschland GmbH,Europe,Agriculture,90 days from date of invoice,material_change_path
df181f9e-cb71-4be0-bd56-cc4d9973ec13,Create Shipment,2024-04-20 19:26:41,Drystone Deutschland GmbH,Europe,Agriculture,90 days from date of invoice,material_change_path
df181f9e-cb71-4be0-bd56-cc4d9973ec13,Issue Goods,2024-04-22 05:47:04,Drystone Deutschland GmbH,Europe,Agriculture,90 days from date of invoice,material_change_path
df181f9e-cb71-4be0-bd56-cc4d9973ec13,Create Invoice,2024-04-22 20:47:43,Drystone Deutschland GmbH,Europe,Agriculture,90 days from date of invoice,material_change_path
df181f9e-cb71-4be0-bd56-cc4d9973ec13,Clear Invoice,2024-04-23 20:35:19,Drystone Deutschland GmbH,Europe,Agriculture,90 days from date of invoice,material_change_path
bd2c9e5c-e008-48ee-855a-7dd568541f11,Receive Purchase Order,2024-11-16 00:00:00,Drystone Malaysia Co,Asia-Pacific,Power Drills,30 days from date of invoice,invoice_before_shipment
bd2c9e5c-e008-48ee-855a-7dd568541f11,Create Sales Order,2024-11-16 21:06:35,Drystone Malaysia Co,Asia-Pacific,Power Drills,30 days from date of invoice,invoice_before_shipment
bd2c9e5c-e008-48ee-855a-7dd568541f11,Create Invoice,2024-11-17 23:49:37,Drystone Malaysia Co,Asia-Pacific,Power Drills,30 days from date of invoice,invoice_before_shipment
bd2c9e5c-e008-48ee-855a-7dd568541f11,Create Delivery,2024-11-19 14:20:01,Drystone Malaysia Co,Asia-Pacific,Power Drills,30 days from date of invoice,invoice_before_shipment
bd2c9e5c-e008-48ee-855a-7dd568541f11,Create Shipment,2024-11-21 13:00:12,Drystone Malaysia Co,Asia-Pacific,Power Drills,30 days from date of invoice,invoice_before_shipment
bd2c9e5c-e008-48ee-855a-7dd568541f11,Issue Goods,2024-11-23 08:07:34,Drystone Malaysia Co,Asia-Pacific,Power Drills,30 days from date of invoice,invoice_before_shipment
bd2c9e5c-e008-48ee-855a-7dd568541f11,Clear Invoice,2024-11-25 01:25:38,Drystone Malaysia Co,Asia-Pacific,Power Drills,30 days from date of invoice,invoice_before_shipment
f4d7d6d5-cecd-438a-8003-fbc94ba0205f,Receive Purchase Order,2024-11-20 00:00:00,Drystone Malaysia Co,Asia-Pacific,Building Materials,90 days from date of invoice,standard_path
f4d7d6d5-cecd-438a-8003-fbc94ba0205f,Create Sales Order,2024-11-20 14:05:08,Drystone Malaysia Co,Asia-Pacific,Building Materials,90 days from date of invoice,standard_path
f4d7d6d5-cecd-438a-8003-fbc94ba0205f,Create Delivery,2024-11-21 06:00:20,Drystone Malaysia Co,Asia-Pacific,Building Materials,90 days from date of invoice,standard_path
f4d7d6d5-cecd-438a-8003-fbc94ba0205f,Create Shipment,2024-11-22 20:41:48,Drystone Malaysia Co,Asia-Pacific,Building Materials,90 days from date of invoice,standard_path
f4d7d6d5-cecd-438a-8003-fbc94ba0205f,Issue Goods,2024-11-23 17:34:47,Drystone Malaysia Co,Asia-Pacific,Building Materials,90 days from date of invoice,standard_path
f4d7d6d5-cecd-438a-8003-fbc94ba0205f,Create Invoice,2024-11-24 10:14:17,Drystone Malaysia Co,Asia-Pacific,Building Materials,90 days from date of invoice,standard_path
f4d7d6d5-cecd-438a-8003-fbc94ba0205f,Clear Invoice,2024-11-26 05:09:15,Drystone Malaysia Co,Asia-Pacific,Building Materials,90 days from date of invoice,standard_path
652e5f9f-1c00-4690-b803-3ca9b5b092da,Receive Purchase Order,2024-06-20 00:00:00,Drystone UK Ltd,Europe,Fasteners,45 days from date of invoice,standard_path
652e5f9f-1c00-4690-b803-3ca9b5b092da,Create Sales Order,2024-06-20 03:00:24,Drystone UK Ltd,Europe,Fasteners,45 days from date of invoice,standard_path
652e5f9f-1c00-4690-b803-3ca9b5b092da,Create Delivery,2024-06-20 17:22:39,Drystone UK Ltd,Europe,Fasteners,45 days from date of invoice,standard_path
652e5f9f-1c00-4690-b803-3ca9b5b092da,Create Shipment,2024-06-21 13:33:55,Drystone UK Ltd,Europe,Fasteners,45 days from date of invoice,standard_path
652e5f9f-1c00-4690-b803-3ca9b5b092da,Issue Goods,2024-06-22 19:17:59,Drystone UK Ltd,Europe,Fasteners,45 days from date of invoice,standard_path
652e5f9f-1c00-4690-b803-3ca9b5b092da,Create Invoice,2024-06-23 08:06:32,Drystone UK Ltd,Europe,Fasteners,45 days from date of invoice,standard_path
652e5f9f-1c00-4690-b803-3ca9b5b092da,Clear Invoice,2024-06-23 20:03:51,Drystone UK Ltd,Europe,Fasteners,45 days from date of invoice,standard_path
a92ccf37-104e-49f2-9320-5576e690c922,Receive Purchase Order,2024-09-06 00:00:00,Drystone Ireland Ltd,Europe,Power Drills,90 days from date of invoice,standard_path
a92ccf37-104e-49f2-9320-5576e690c922,Create Sales Order,2024-09-06 02:47:19,Drystone Ireland Ltd,Europe,Power Drills,90 days from date of invoice,standard_path
a92ccf37-104e-49f2-9320-5576e690c922,Create Delivery,2024-09-06 22:40:02,Drystone Ireland Ltd,Europe,Power Drills,90 days from date of invoice,standard_path
a92ccf37-104e-49f2-9320-5576e690c922,Create Shipment,2024-09-08 08:33:00,Drystone Ireland Ltd,Europe,Power Drills,90 days from date of invoice,standard_path
a92ccf37-104e-49f2-9320-5576e690c922,Issue Goods,2024-09-09 09:57:17,Drystone Ireland Ltd,Europe,Power Drills,90 days from date of invoice,standard_path
a92ccf37-104e-49f2-9320-5576e690c922,Create Invoice,2024-09-09 20:02:23,Drystone Ireland Ltd,Europe,Power Drills,90 days from date of invoice,standard_path
a92ccf37-104e-49f2-9320-5576e690c922,Clear Invoice,2024-09-10 09:23:24,Drystone Ireland Ltd,Europe,Power Drills,90 days from date of invoice,standard_path
208e7d8d-95fb-4e09-ac93-e0a1fd605e49,Receive Purchase Order,2024-02-29 00:00:00,Drystone Deutschland GmbH,Europe,Building Materials,60 days from date of invoice,invoice_after_invoice
208e7d8d-95fb-4e09-ac93-e0a1fd605e49,Create Sales Order,2024-02-29 16:42:51,Drystone Deutschland GmbH,Europe,Building Materials,60 days from date of invoice,invoice_after_invoice
208e7d8d-95fb-4e09-ac93-e0a1fd605e49,Create Delivery,2024-03-01 02:34:21,Drystone Deutschland GmbH,Europe,Building Materials,60 days from date of invoice,invoice_after_invoice
208e7d8d-95fb-4e09-ac93-e0a1fd605e49,Create Shipment,2024-03-02 11:22:20,Drystone Deutschland GmbH,Europe,Building Materials,60 days from date of invoice,invoice_after_invoice
208e7d8d-95fb-4e09-ac93-e0a1fd605e49,Issue Goods,2024-03-03 00:01:20,Drystone Deutschland GmbH,Europe,Building Materials,60 days from date of invoice,invoice_after_invoice
208e7d8d-95fb-4e09-ac93-e0a1fd605e49,Create Invoice,2024-03-04 02:26:14,Drystone Deutschland GmbH,Europe,Building Materials,60 days from date of invoice,invoice_after_invoice
208e7d8d-95fb-4e09-ac93-e0a1fd605e49,Create Invoice,2024-03-05 13:02:58,Drystone Deutschland GmbH,Europe,Building Materials,60 days from date of invoice,invoice_after_invoice
208e7d8d-95fb-4e09-ac93-e0a1fd605e49,Clear Invoice,2024-03-06 09:42:17,Drystone Deutschland GmbH,Europe,Building Materials,60 days from date of invoice,invoice_after_invoice
b1d30a3a-5464-4afa-b77d-281d68362ab3,Receive Purchase Order,2024-12-13 00:00:00,Drystone Australia Ltd,Asia-Pacific,Building Materials,45 days from date of invoice,standard_path
b1d30a3a-5464-4afa-b77d-281d68362ab3,Create Sales Order,2024-12-13 14:32:48,Drystone Australia Ltd,Asia-Pacific,Building Materials,45 days from date of invoice,standard_path
b1d30a3a-5464-4afa-b77d-281d68362ab3,Create Delivery,2024-12-16 14:53:34,Drystone Australia Ltd,Asia-Pacific,Building Materials,45 days from date of invoice,standard_path
b1d30a3a-5464-4afa-b77d-281d68362ab3,Create Shipment,2024-12-21 02:08:30,Drystone Australia Ltd,Asia-Pacific,Building Materials,45 days from date of invoice,standard_path
b1d30a3a-5464-4afa-b77d-281d68362ab3,Issue Goods,2024-12-23 21:44:05,Drystone Australia Ltd,Asia-Pacific,Building Materials,45 days from date of invoice,standard_path
b1d30a3a-5464-4afa-b77d-281d68362ab3,Create Invoice,2024-12-25 12:42:43,Drystone Australia Ltd,Asia-Pacific,Building Materials,45 days from date of invoice,standard_path
b1d30a3a-5464-4afa-b77d-281d68362ab3,Clear Invoice,2024-12-26 22:05:52,Drystone Australia Ltd,Asia-Pacific,Building Materials,45 days from date of invoice,standard_path
701b9ee2-49d5-487c-abda-8bc67e12be45,Receive Purchase Order,2024-05-02 00:00:00,Drystone India Ltd,Asia-Pacific,Fertilizers,45 days from date of invoice,rejected_order
701b9ee2-49d5-487c-abda-8bc67e12be45,Create Sales Order,2024-05-02 06:12:49,Drystone India Ltd,Asia-Pacific,Fertilizers,45 days from date of invoice,rejected_order
701b9ee2-49d5-487c-abda-8bc67e12be45,Reject Sales Order,2024-05-02 21:40:48,Drystone India Ltd,Asia-Pacific,Fertilizers,45 days from date of invoice,rejected_order
7c2e8221-03b2-4ec4-8792-c0492d1a5c7d,Receive Purchase Order,2024-03-22 00:00:00,Drystone China LLC,Asia-Pacific,Safety equipment,90 days from date of invoice,standard_path
7c2e8221-03b2-4ec4-8792-c0492d1a5c7d,Create Sales Order,2024-03-22 09:59:27,Drystone China LLC,Asia-Pacific,Safety equipment,90 days from date of invoice,standard_path
7c2e8221-03b2-4ec4-8792-c0492d1a5c7d,Create Delivery,2024-03-23 11:02:45,Drystone China LLC,Asia-Pacific,Safety equipment,90 days from date of invoice,standard_path
7c2e8221-03b2-4ec4-8792-c0492d1a5c7d,Create Shipment,2024-03-25 15:10:40,Drystone China LLC,Asia-Pacific,Safety equipment,90 days from date of invoice,standard_path
7c2e8221-03b2-4ec4-8792-c0492d1a5c7d,Issue Goods,2024-03-26 19:18:47,Drystone China LLC,Asia-Pacific,Safety equipment,90 days from date of invoice,standard_path
7c2e8221-03b2-4ec4-8792-c0492d1a5c7d,Create Invoice,2024-03-28 04:15:00,Drystone China LLC,Asia-Pacific,Safety equipment,90 days from date of invoice,standard_path
7c2e8221-03b2-4ec4-8792-c0492d1a5c7d,Clear Invoice,2024-03-29 04:09:18,Drystone China LLC,Asia-Pacific,Safety equipment,90 days from date of invoice,standard_path
7536008c-4ce1-4977-b5e6-9d58c89a03fc,Receive Purchase Order,2024-06-24 00:00:00,Drystone Deutschland GmbH,Europe,Fasteners,90 days from date of invoice,price_change_path
7536008c-4ce1-4977-b5e6-9d58c89a03fc,Create Sales Order,2024-06-24 08:25:33,Drystone Deutschland GmbH,Europe,Fasteners,90 days from date of invoice,price_change_path
7536008c-4ce1-4977-b5e6-9d58c89a03fc,Change Net Price in Sales Order,2024-06-25 16:44:26,Drystone Deutschland GmbH,Europe,Fasteners,90 days from date of invoice,price_change_path
7536008c-4ce1-4977-b5e6-9d58c89a03fc,Create Delivery,2024-06-26 02:10:23,Drystone Deutschland GmbH,Europe,Fasteners,90 days from date of invoice,price_change_path
7536008c-4ce1-4977-b5e6-9d58c89a03fc,Create Shipment,2024-06-29 16:46:43,Drystone Deutschland GmbH,Europe,Fasteners,90 days from date of invoice,price_change_path
7536008c-4ce1-4977-b5e6-9d58c89a03fc,Issue Goods,2024-07-01 00:59:55,Drystone Deutschland GmbH,Europe,Fasteners,90 days from date of invoice,price_change_path
7536008c-4ce1-4977-b5e6-9d58c89a03fc,Create Invoice,2024-07-01 23:51:45,Drystone Deutschland GmbH,Europe,Fasteners,90 days from date of invoice,price_change_path
7536008c-4ce1-4977-b5e6-9d58c89a03fc,Clear Invoice,2024-07-03 06:59:08,Drystone Deutschland GmbH,Europe,Fasteners,90 days from date of invoice,price_change_path
b3d173b6-f229-4309-a308-ba3ecbdd587e,Receive Purchase Order,2024-07-12 00:00:00,Drystone Ireland Ltd,Europe,Building Materials,45 days from date of invoice,price_change_path
b3d173b6-f229-4309-a308-ba3ecbdd587e,Create Sales Order,2024-07-12 09:50:54,Drystone Ireland Ltd,Europe,Building Materials,45 days from date of invoice,price_change_path
b3d173b6-f229-4309-a308-ba3ecbdd587e,Change Net Price in Sales Order,2024-07-13 13:01:58,Drystone Ireland Ltd,Europe,Building Materials,45 days from date of invoice,price_change_path
b3d173b6-f229-4309-a308-ba3ecbdd587e,Create Delivery,2024-07-13 22:08:20,Drystone Ireland Ltd,Europe,Building Materials,45 days from date of invoice,price_change_path
b3d173b6-f229-4309-a308-ba3ecbdd587e,Create Shipment,2024-07-15 01:58:27,Drystone Ireland Ltd,Europe,Building Materials,45 days from date of invoice,price_change_path
b3d173b6-f229-4309-a308-ba3ecbdd587e,Issue Goods,2024-07-15 18:14:08,Drystone Ireland Ltd,Europe,Building Materials,45 days from date of invoice,price_change_path
b3d173b6-f229-4309-a308-ba3ecbdd587e,Create Invoice,2024-07-16 07:40:19,Drystone Ireland Ltd,Europe,Building Materials,45 days from date of invoice,price_change_path
b3d173b6-f229-4309-a308-ba3ecbdd587e,Clear Invoice,2024-07-17 08:45:25,Drystone Ireland Ltd,Europe,Building Materials,45 days from date of invoice,price_change_path
d0e79318-e0e3-4b84-9f91-1fb3443c34ae,Receive Purchase Order,2024-12-15 00:00:00,Drystone US Inc,Americas,Building Materials,30 days from date of invoice,rejected_order
d0e79318-e0e3-4b84-9f91-1fb3443c34ae,Create Sales Order,2024-12-15 05:38:53,Drystone US Inc,Americas,Building Materials,30 days from date of invoice,rejected_order
d0e79318-e0e3-4b84-9f91-1fb3443c34ae,Reject Sales Order,2024-12-15 20:36:31,Drystone US Inc,Americas,Building Materials,30 days from date of invoice,rejected_order
720bb925-6dfe-4622-b8bf-eaff9a9ce583,Receive Purchase Order,2024-12-22 00:00:00,Drystone France SA,Europe,Power Tools,30 days from date of invoice,manual_price_change_path
720bb925-6dfe-4622-b8bf-eaff9a9ce583,Create Sales Order,2024-12-22 11:02:30,Drystone France SA,Europe,Power Tools,30 days from date of invoice,manual_price_change_path
720bb925-6dfe-4622-b8bf-eaff9a9ce583,Change Manual Price in Sales Order,2024-12-24 13:17:02,Drystone France SA,Europe,Power Tools,30 days from date of invoice,manual_price_change_path
720bb925-6dfe-4622-b8bf-eaff9a9ce583,Create Delivery,2024-12-25 00:54:36,Drystone France SA,Europe,Power Tools,30 days from date of invoice,manual_price_change_path
720bb925-6dfe-4622-b8bf-eaff9a9ce583,Create Shipment,2024-12-27 16:34:39,Drystone France SA,Europe,Power Tools,30 days from date of invoice,manual_price_change_path
720bb925-6dfe-4622-b8bf-eaff9a9ce583,Issue Goods,2024-12-28 01:32:03,Drystone France SA,Europe,Power Tools,30 days from date of invoice,manual_price_change_path
720bb925-6dfe-4622-b8bf-eaff9a9ce583,Create Invoice,2024-12-28 13:22:55,Drystone France SA,Europe,Power Tools,30 days from date of invoice,manual_price_change_path
720bb925-6dfe-4622-b8bf-eaff9a9ce583,Clear Invoice,2024-12-30 04:05:36,Drystone France SA,Europe,Power Tools,30 days from date of invoice,manual_price_change_path
1ac8f10f-cc16-420e-a182-b7aeaecb7163,Receive Purchase Order,2025-02-22 00:00:00,Drystone China LLC,Asia-Pacific,Building Materials,45 days from date of invoice,standard_path
1ac8f10f-cc16-420e-a182-b7aeaecb7163,Create Sales Order,2025-02-22 14:22:09,Drystone China LLC,Asia-Pacific,Building Materials,45 days from date of invoice,standard_path
1ac8f10f-cc16-420e-a182-b7aeaecb7163,Create Delivery,2025-02-23 12:43:47,Drystone China LLC,Asia-Pacific,Building Materials,45 days from date of invoice,standard_path
1ac8f10f-cc16-420e-a182-b7aeaecb7163,Create Shipment,2025-02-26 06:37:42,Drystone China LLC,Asia-Pacific,Building Materials,45 days from date of invoice,standard_path
1ac8f10f-cc16-420e-a182-b7aeaecb7163,Issue Goods,2025-02-26 06:52:06,Drystone China LLC,Asia-Pacific,Building Materials,45 days from date of invoice,standard_path
1ac8f10f-cc16-420e-a182-b7aeaecb7163,Create Invoice,2025-02-27 12:17:34,Drystone China LLC,Asia-Pacific,Building Materials,45 days from date of invoice,standard_path
1ac8f10f-cc16-420e-a182-b7aeaecb7163,Clear Invoice,2025-02-28 00:53:03,Drystone China LLC,Asia-Pacific,Building Materials,45 days from date of invoice,standard_path
a42678eb-6c8d-4b7e-b5f1-81072ddd059c,Receive Purchase Order,2024-01-22 00:00:00,Drystone India Ltd,Asia-Pacific,Building Materials,90 days from date of invoice,rejected_order
a42678eb-6c8d-4b7e-b5f1-81072ddd059c,Create Sales Order,2024-01-22 01:19:45,Drystone India Ltd,Asia-Pacific,Building Materials,90 days from date of invoice,rejected_order
a42678eb-6c8d-4b7e-b5f1-81072ddd059c,Reject Sales Order,2024-01-22 16:08:34,Drystone India Ltd,Asia-Pacific,Building Materials,90 days from date of invoice,rejected_order
6355ecd2-5fc3-42dd-bb24-3992439c1ebe,Receive Purchase Order,2024-10-13 00:00:00,Drystone UK Ltd,Europe,Power Tools,30 days from date of invoice,standard_path
6355ecd2-5fc3-42dd-bb24-3992439c1ebe,Create Sales Order,2024-10-13 04:10:18,Drystone UK Ltd,Europe,Power Tools,30 days from date of invoice,standard_path
6355ecd2-5fc3-42dd-bb24-3992439c1ebe,Create Delivery,2024-10-13 13:55:08,Drystone UK Ltd,Europe,Power Tools,30 days from date of invoice,standard_path
6355ecd2-5fc3-42dd-bb24-3992439c1ebe,Create Shipment,2024-10-15 00:46:19,Drystone UK Ltd,Europe,Power Tools,30 days from date of invoice,standard_path
6355ecd2-5fc3-42dd-bb24-3992439c1ebe,Issue Goods,2024-10-15 18:33:58,Drystone UK Ltd,Europe,Power Tools,30 days from date of invoice,standard_path
6355ecd2-5fc3-42dd-bb24-3992439c1ebe,Create Invoice,2024-10-16 00:58:58,Drystone UK Ltd,Europe,Power Tools,30 days from date of invoice,standard_path
6355ecd2-5fc3-42dd-bb24-3992439c1ebe,Clear Invoice,2024-10-16 18:37:31,Drystone UK Ltd,Europe,Power Tools,30 days from date of invoice,standard_path
98fee229-dc50-4d08-9d84-bca7b5f70967,Receive Purchase Order,2024-01-05 00:00:00,Drystone Deutschland GmbH,Europe,Safety equipment,90 days from date of invoice,billing_block
98fee229-dc50-4d08-9d84-bca7b5f70967,Create Sales Order,2024-01-05 13:24:14,Drystone Deutschland GmbH,Europe,Safety equipment,90 days from date of invoice,billing_block
